Name,Gender,Race/Ethnicity,Count,Rank,Year
SHANIA,FEMALE,BLACK NON HISPANIC,14,41,2011
SHANIYA,FEMALE,BLACK NON HISPANIC,11,44,2011
SHILOH,FEMALE,BLACK NON HISPANIC,15,40,2011
SKYE,FEMALE,BLACK NON HISPANIC,15,40,2011
SKYLA,FEMALE,BLACK NON HISPANIC,19,36,2011
SKYLAR,FEMALE,BLACK NON HISPANIC,20,35,2011
SOPHIA,FEMALE,BLACK NON HISPANIC,30,25,2011
SORAYA,FEMALE,BLACK NON HISPANIC,10,45,2011
SUMMER,FEMALE,BLACK NON HISPANIC,15,40,2011
SYDNEY,FEMALE,BLACK NON HISPANIC,24,31,2011
SYMPHONY,FEMALE,BLACK NON HISPANIC,13,42,2011
TABITHA,FEMALE,BLACK NON HISPANIC,10,45,2011
TAMIA,FEMALE,BLACK NON HISPANIC,17,38,2011
TARAJI,FEMALE,BLACK NON HISPANIC,12,43,2011
TAYLOR,FEMALE,BLACK NON HISPANIC,53,9,2011
TIANA,FEMALE,BLACK NON HISPANIC,19,36,2011
TIANNA,FEMALE,BLACK NON HISPANIC,13,42,2011
TORI,FEMALE,BLACK NON HISPANIC,16,39,2011
TRINITY,FEMALE,BLACK NON HISPANIC,28,27,2011
VICTORIA,FEMALE,BLACK NON HISPANIC,36,19,2011
ZAHARA,FEMALE,BLACK NON HISPANIC,10,45,2011
ZANIYAH,FEMALE,BLACK NON HISPANIC,10,45,2011
ZARA,FEMALE,BLACK NON HISPANIC,11,44,2011
ZARIA,FEMALE,BLACK NON HISPANIC,13,42,2011
ZARIAH,FEMALE,BLACK NON HISPANIC,14,41,2011
ZOE,FEMALE,BLACK NON HISPANIC,43,13,2011
ZOEY,FEMALE,BLACK NON HISPANIC,29,26,2011
ZURI,FEMALE,BLACK NON HISPANIC,10,45,2011
Nathaniel,MALE,BLACK NON HISPANIC,45,30,2013
Mackenzie,FEMALE,BLACK NON HISPANIC,15,36,2014
Caden,MALE,BLACK NON HISPANIC,10,60,2014
Maliyah,FEMALE,BLACK NON HISPANIC,20,31,2014
Chance,MALE,BLACK NON HISPANIC,28,44,2014
Sariah,FEMALE,BLACK NON HISPANIC,12,39,2014
Jasiah,MALE,BLACK NON HISPANIC,15,57,2013
Ava,FEMALE,BLACK NON HISPANIC,70,4,2013
Zariah,FEMALE,BLACK NON HISPANIC,11,46,2013
Ryan,MALE,BLACK NON HISPANIC,54,23,2013
Greyson,MALE,BLACK NON HISPANIC,11,59,2014
Kevin,MALE,BLACK NON HISPANIC,27,45,2014
Naomi,FEMALE,BLACK NON HISPANIC,43,15,2013
Alana,FEMALE,BLACK NON HISPANIC,16,35,2014
David,MALE,BLACK NON HISPANIC,51,26,2013
Zayden,MALE,BLACK NON HISPANIC,13,57,2014
Dominic,MALE,BLACK NON HISPANIC,18,54,2013
Malik,MALE,BLACK NON HISPANIC,27,45,2014
Jada,FEMALE,BLACK NON HISPANIC,31,26,2013
Chloe,FEMALE,BLACK NON HISPANIC,68,3,2014
Shania,FEMALE,BLACK NON HISPANIC,11,46,2013
Ariana,FEMALE,BLACK NON HISPANIC,24,27,2014
Amadou,MALE,BLACK NON HISPANIC,16,56,2013
King,MALE,BLACK NON HISPANIC,58,19,2013
Brian,MALE,BLACK NON HISPANIC,20,50,2014
Dakota,FEMALE,BLACK NON HISPANIC,13,38,2014
Emily,FEMALE,BLACK NON HISPANIC,37,15,2014
Aniya,FEMALE,BLACK NON HISPANIC,15,42,2013
Jacob,MALE,BLACK NON HISPANIC,74,14,2013
Savannah,FEMALE,BLACK NON HISPANIC,31,26,2013
Nyla,FEMALE,BLACK NON HISPANIC,36,16,2014
Justin,MALE,BLACK NON HISPANIC,43,31,2014
Gabrielle,FEMALE,BLACK NON HISPANIC,33,24,2013
Abraham,MALE,BLACK NON HISPANIC,13,57,2014
Gabriella,FEMALE,BLACK NON HISPANIC,28,23,2014
Precious,FEMALE,BLACK NON HISPANIC,10,47,2013
Cameron,MALE,BLACK NON HISPANIC,38,34,2014
Ashton,MALE,BLACK NON HISPANIC,30,42,2014
Ahmed,MALE,BLACK NON HISPANIC,10,60,2014
Amari,MALE,BLACK NON HISPANIC,30,42,2014
Aaliyah,FEMALE,BLACK NON HISPANIC,73,3,2013
Abigail,FEMALE,BLACK NON HISPANIC,48,11,2013
Abrielle,FEMALE,BLACK NON HISPANIC,11,46,2013
Hannah,FEMALE,BLACK NON HISPANIC,21,36,2013
Adrianna,FEMALE,BLACK NON HISPANIC,12,45,2013
Aicha,FEMALE,BLACK NON HISPANIC,13,44,2013
Aisha,FEMALE,BLACK NON HISPANIC,21,36,2013
Musa,MALE,BLACK NON HISPANIC,10,62,2013
Aissata,FEMALE,BLACK NON HISPANIC,10,47,2013
Aissatou,FEMALE,BLACK NON HISPANIC,14,43,2013
Alana,FEMALE,BLACK NON HISPANIC,16,41,2013
Alexandra,FEMALE,BLACK NON HISPANIC,11,46,2013
Alexis,FEMALE,BLACK NON HISPANIC,12,45,2013
Wynter,FEMALE,BLACK NON HISPANIC,13,44,2013
Aliyah,FEMALE,BLACK NON HISPANIC,14,43,2013
Alyssa,FEMALE,BLACK NON HISPANIC,35,22,2013
Mya,FEMALE,BLACK NON HISPANIC,26,25,2014
Amani,FEMALE,BLACK NON HISPANIC,10,47,2013
Amaya,FEMALE,BLACK NON HISPANIC,22,35,2013
Amber,FEMALE,BLACK NON HISPANIC,16,41,2013
Amelia,FEMALE,BLACK NON HISPANIC,22,35,2013
Amina,FEMALE,BLACK NON HISPANIC,18,39,2013
Aminata,FEMALE,BLACK NON HISPANIC,30,27,2013
Amira,FEMALE,BLACK NON HISPANIC,14,43,2013
Avery,FEMALE,BLACK NON HISPANIC,25,26,2014
Amirah,FEMALE,BLACK NON HISPANIC,12,45,2013
Imani,FEMALE,BLACK NON HISPANIC,22,35,2013
Amiyah,FEMALE,BLACK NON HISPANIC,18,39,2013
Mekhi,MALE,BLACK NON HISPANIC,17,55,2013
Anaya,FEMALE,BLACK NON HISPANIC,19,38,2013
Angel,FEMALE,BLACK NON HISPANIC,13,44,2013
Angelina,FEMALE,BLACK NON HISPANIC,12,45,2013
Aniya,FEMALE,BLACK NON HISPANIC,15,42,2013
Aniyah,FEMALE,BLACK NON HISPANIC,28,29,2013
Aria,FEMALE,BLACK NON HISPANIC,14,43,2013
Ariana,FEMALE,BLACK NON HISPANIC,23,34,2013
Arianna,FEMALE,BLACK NON HISPANIC,48,11,2013
Ariel,FEMALE,BLACK NON HISPANIC,45,13,2013
Arielle,FEMALE,BLACK NON HISPANIC,27,30,2013
Kayla,FEMALE,BLACK NON HISPANIC,36,16,2014
Ashley,FEMALE,BLACK NON HISPANIC,16,41,2013
Asia,FEMALE,BLACK NON HISPANIC,12,45,2013
Peyton,FEMALE,BLACK NON HISPANIC,31,26,2013
Aubrey,FEMALE,BLACK NON HISPANIC,25,32,2013
Autumn,FEMALE,BLACK NON HISPANIC,21,36,2013
Ava,FEMALE,BLACK NON HISPANIC,70,4,2013
Bryson,MALE,BLACK NON HISPANIC,17,53,2014
Avery,FEMALE,BLACK NON HISPANIC,12,45,2013
Azaria,FEMALE,BLACK NON HISPANIC,10,47,2013
Bella,FEMALE,BLACK NON HISPANIC,21,36,2013
Bria,FEMALE,BLACK NON HISPANIC,11,46,2013
Brianna,FEMALE,BLACK NON HISPANIC,24,33,2013
Ousmane,MALE,BLACK NON HISPANIC,13,59,2013
Brielle,FEMALE,BLACK NON HISPANIC,51,10,2013
Brooke,FEMALE,BLACK NON HISPANIC,24,33,2013
Shawn,MALE,BLACK NON HISPANIC,14,58,2013
Camille,FEMALE,BLACK NON HISPANIC,13,44,2013
Chelsea,FEMALE,BLACK NON HISPANIC,26,31,2013
Brandon,MALE,BLACK NON HISPANIC,31,41,2014
Chloe,FEMALE,BLACK NON HISPANIC,68,5,2013
Zendaya,FEMALE,BLACK NON HISPANIC,13,38,2014
Christina,FEMALE,BLACK NON HISPANIC,20,37,2013
Tyler,MALE,BLACK NON HISPANIC,90,11,2013
Dakota,FEMALE,BLACK NON HISPANIC,13,44,2013
Heaven,FEMALE,BLACK NON HISPANIC,22,35,2013
Danielle,FEMALE,BLACK NON HISPANIC,13,44,2013
Destiny,FEMALE,BLACK NON HISPANIC,28,29,2013
Eden,FEMALE,BLACK NON HISPANIC,15,42,2013
Egypt,FEMALE,BLACK NON HISPANIC,13,44,2013
Elizabeth,FEMALE,BLACK NON HISPANIC,23,34,2013
Emani,FEMALE,BLACK NON HISPANIC,12,45,2013
Emily,FEMALE,BLACK NON HISPANIC,33,24,2013
Emma,FEMALE,BLACK NON HISPANIC,25,32,2013
Esther,FEMALE,BLACK NON HISPANIC,10,47,2013
Eva,FEMALE,BLACK NON HISPANIC,13,44,2013
Faith,FEMALE,BLACK NON HISPANIC,45,13,2013
Fatima,FEMALE,BLACK NON HISPANIC,22,35,2013
Aria,FEMALE,BLACK NON HISPANIC,19,32,2014
Fatoumata,FEMALE,BLACK NON HISPANIC,44,14,2013
Gabriella,FEMALE,BLACK NON HISPANIC,31,26,2013
Gabrielle,FEMALE,BLACK NON HISPANIC,33,24,2013
Kylee,FEMALE,BLACK NON HISPANIC,13,44,2013
Genesis,FEMALE,BLACK NON HISPANIC,17,40,2013
Gianna,FEMALE,BLACK NON HISPANIC,16,41,2013
Giselle,FEMALE,BLACK NON HISPANIC,11,46,2013
Aliyah,FEMALE,BLACK NON HISPANIC,23,28,2014
Grace,FEMALE,BLACK NON HISPANIC,32,25,2013
Hailey,FEMALE,BLACK NON HISPANIC,32,25,2013
Hailey,FEMALE,BLACK NON HISPANIC,32,25,2013
Hannah,FEMALE,BLACK NON HISPANIC,21,36,2013
Harmony,FEMALE,BLACK NON HISPANIC,16,41,2013
Hawa,FEMALE,BLACK NON HISPANIC,19,38,2013
Heaven,FEMALE,BLACK NON HISPANIC,22,35,2013
Leah,FEMALE,BLACK NON HISPANIC,43,15,2013
Imani,FEMALE,BLACK NON HISPANIC,22,35,2013
Isabella,FEMALE,BLACK NON HISPANIC,47,12,2013
Isabelle,FEMALE,BLACK NON HISPANIC,13,44,2013
Isis,FEMALE,BLACK NON HISPANIC,11,46,2013
Aaliyah,FEMALE,BLACK NON HISPANIC,73,3,2013
Jada,FEMALE,BLACK NON HISPANIC,31,26,2013
Jade,FEMALE,BLACK NON HISPANIC,28,29,2013
Jaliyah,FEMALE,BLACK NON HISPANIC,13,44,2013
Janae,FEMALE,BLACK NON HISPANIC,11,46,2013
Janelle,FEMALE,BLACK NON HISPANIC,11,46,2013
Janiyah,FEMALE,BLACK NON HISPANIC,14,43,2013
Jasmine,FEMALE,BLACK NON HISPANIC,33,24,2013
Jayla,FEMALE,BLACK NON HISPANIC,37,20,2013
Boubacar,MALE,BLACK NON HISPANIC,13,59,2013
Jessica,FEMALE,BLACK NON HISPANIC,10,47,2013
Jordyn,FEMALE,BLACK NON HISPANIC,17,40,2013
Journey,FEMALE,BLACK NON HISPANIC,12,45,2013
Kadiatou,FEMALE,BLACK NON HISPANIC,13,44,2013
Kaitlyn,FEMALE,BLACK NON HISPANIC,12,45,2013
Kayla,FEMALE,BLACK NON HISPANIC,56,8,2013
Kaylee,FEMALE,BLACK NON HISPANIC,37,20,2013
Kaylin,FEMALE,BLACK NON HISPANIC,16,41,2013
Kennedy,FEMALE,BLACK NON HISPANIC,27,30,2013
Nahla,FEMALE,BLACK NON HISPANIC,12,45,2013
Khloe,FEMALE,BLACK NON HISPANIC,41,17,2013
Kiara,FEMALE,BLACK NON HISPANIC,13,44,2013
Kimora,FEMALE,BLACK NON HISPANIC,13,44,2013
Kourtney,FEMALE,BLACK NON HISPANIC,12,45,2013
Kyla,FEMALE,BLACK NON HISPANIC,10,47,2013
Kylee,FEMALE,BLACK NON HISPANIC,13,44,2013
Kylie,FEMALE,BLACK NON HISPANIC,29,28,2013
Aden,MALE,BLACK NON HISPANIC,27,45,2013
Laila,FEMALE,BLACK NON HISPANIC,38,19,2013
Lauren,FEMALE,BLACK NON HISPANIC,18,39,2013
Layla,FEMALE,BLACK NON HISPANIC,24,33,2013
Leah,FEMALE,BLACK NON HISPANIC,43,15,2013
Leila,FEMALE,BLACK NON HISPANIC,17,40,2013
Lily,FEMALE,BLACK NON HISPANIC,15,42,2013
London,FEMALE,BLACK NON HISPANIC,76,2,2013
Londyn,FEMALE,BLACK NON HISPANIC,20,37,2013
Lyric,FEMALE,BLACK NON HISPANIC,14,43,2013
Mackenzie,FEMALE,BLACK NON HISPANIC,11,46,2013
Madison,FEMALE,BLACK NON HISPANIC,134,1,2013
Madisyn,FEMALE,BLACK NON HISPANIC,12,45,2013
Ashton,MALE,BLACK NON HISPANIC,23,49,2013
Makayla,FEMALE,BLACK NON HISPANIC,45,13,2013
Malia,FEMALE,BLACK NON HISPANIC,28,29,2013
Maliyah,FEMALE,BLACK NON HISPANIC,16,41,2013
Mariah,FEMALE,BLACK NON HISPANIC,28,29,2013
Mariam,FEMALE,BLACK NON HISPANIC,32,25,2013
Mariama,FEMALE,BLACK NON HISPANIC,20,37,2013
Maya,FEMALE,BLACK NON HISPANIC,22,35,2013
McKenzie,FEMALE,BLACK NON HISPANIC,17,40,2013
Melanie,FEMALE,BLACK NON HISPANIC,13,44,2013
Alyssa,FEMALE,BLACK NON HISPANIC,24,27,2014
Melody,FEMALE,BLACK NON HISPANIC,12,45,2013
Dylan,MALE,BLACK NON HISPANIC,46,29,2013
Mia,FEMALE,BLACK NON HISPANIC,39,18,2013
Michelle,FEMALE,BLACK NON HISPANIC,19,38,2013
Milan,FEMALE,BLACK NON HISPANIC,28,29,2013
Miracle,FEMALE,BLACK NON HISPANIC,19,38,2013
Morgan,FEMALE,BLACK NON HISPANIC,27,30,2013
Mya,FEMALE,BLACK NON HISPANIC,22,35,2013
Nadia,FEMALE,BLACK NON HISPANIC,10,47,2013
Nahla,FEMALE,BLACK NON HISPANIC,12,45,2013
Naomi,FEMALE,BLACK NON HISPANIC,43,15,2013
Nevaeh,FEMALE,BLACK NON HISPANIC,48,11,2013
Kadiatou,FEMALE,BLACK NON HISPANIC,10,41,2014
Nia,FEMALE,BLACK NON HISPANIC,34,23,2013
Nyla,FEMALE,BLACK NON HISPANIC,35,22,2013
Nylah,FEMALE,BLACK NON HISPANIC,26,31,2013
Olivia,FEMALE,BLACK NON HISPANIC,64,6,2013
Jayce,MALE,BLACK NON HISPANIC,33,39,2014
Oumou,FEMALE,BLACK NON HISPANIC,27,30,2013
Paige,FEMALE,BLACK NON HISPANIC,27,30,2013
Hunter,MALE,BLACK NON HISPANIC,33,39,2014
Paris,FEMALE,BLACK NON HISPANIC,20,37,2013
Isiah,MALE,BLACK NON HISPANIC,11,61,2013
Payton,FEMALE,BLACK NON HISPANIC,17,40,2013
Peyton,FEMALE,BLACK NON HISPANIC,31,26,2013
Phoenix,FEMALE,BLACK NON HISPANIC,12,45,2013
Precious,FEMALE,BLACK NON HISPANIC,10,47,2013
Princess,FEMALE,BLACK NON HISPANIC,11,46,2013
Riley,FEMALE,BLACK NON HISPANIC,26,31,2013
Saige,FEMALE,BLACK NON HISPANIC,11,46,2013
Samantha,FEMALE,BLACK NON HISPANIC,16,41,2013
Samara,FEMALE,BLACK NON HISPANIC,10,47,2013
Darren,MALE,BLACK NON HISPANIC,10,60,2014
Samiyah,FEMALE,BLACK NON HISPANIC,12,45,2013
Sanaa,FEMALE,BLACK NON HISPANIC,14,43,2013
Sanai,FEMALE,BLACK NON HISPANIC,14,43,2013
Saniyah,FEMALE,BLACK NON HISPANIC,11,46,2013
Mohammed,MALE,BLACK NON HISPANIC,12,58,2014
Sarah,FEMALE,BLACK NON HISPANIC,34,23,2013
King,MALE,BLACK NON HISPANIC,66,18,2014
Autumn,FEMALE,BLACK NON HISPANIC,21,36,2013
Sarai,FEMALE,BLACK NON HISPANIC,20,37,2013
Sariah,FEMALE,BLACK NON HISPANIC,13,44,2013
Sasha,FEMALE,BLACK NON HISPANIC,12,45,2013
Zahir,MALE,BLACK NON HISPANIC,14,56,2014
Savannah,FEMALE,BLACK NON HISPANIC,31,26,2013
Scarlett,FEMALE,BLACK NON HISPANIC,11,46,2013
Mouhamed,MALE,BLACK NON HISPANIC,10,62,2013
Jeremiah,MALE,BLACK NON HISPANIC,114,5,2014
Serenity,FEMALE,BLACK NON HISPANIC,54,9,2013
Shania,FEMALE,BLACK NON HISPANIC,11,46,2013
Skyla,FEMALE,BLACK NON HISPANIC,23,34,2013
Skylah,FEMALE,BLACK NON HISPANIC,14,43,2013
Mouhamed,MALE,BLACK NON HISPANIC,12,58,2014
Skylar,FEMALE,BLACK NON HISPANIC,42,16,2013
Sofia,FEMALE,BLACK NON HISPANIC,15,42,2013
Sophia,FEMALE,BLACK NON HISPANIC,24,33,2013
Summer,FEMALE,BLACK NON HISPANIC,21,36,2013
Sydney,FEMALE,BLACK NON HISPANIC,21,36,2013
Talia,FEMALE,BLACK NON HISPANIC,16,41,2013
Tamia,FEMALE,BLACK NON HISPANIC,14,43,2013
Tamia,FEMALE,BLACK NON HISPANIC,14,43,2013
Alexis,FEMALE,BLACK NON HISPANIC,13,38,2014
Taylor,FEMALE,BLACK NON HISPANIC,57,7,2013
Tiana,FEMALE,BLACK NON HISPANIC,10,47,2013
Adonis,MALE,BLACK NON HISPANIC,11,59,2014
Kaiden,MALE,BLACK NON HISPANIC,64,19,2014
Trinity,FEMALE,BLACK NON HISPANIC,22,35,2013
Victoria,FEMALE,BLACK NON HISPANIC,39,18,2013
Wynter,FEMALE,BLACK NON HISPANIC,13,44,2013
Zaniyah,FEMALE,BLACK NON HISPANIC,12,45,2013
Zara,FEMALE,BLACK NON HISPANIC,10,47,2013
Zariah,FEMALE,BLACK NON HISPANIC,11,46,2013
Giovanni,MALE,BLACK NON HISPANIC,15,55,2014
Zoe,FEMALE,BLACK NON HISPANIC,45,13,2013
Zoey,FEMALE,BLACK NON HISPANIC,36,21,2013
Zuri,FEMALE,BLACK NON HISPANIC,16,41,2013
Austin,MALE,BLACK NON HISPANIC,22,48,2014
Azaria,FEMALE,BLACK NON HISPANIC,10,47,2013
James,MALE,BLACK NON HISPANIC,41,32,2014
Harmony,FEMALE,BLACK NON HISPANIC,17,34,2014
Jordyn,FEMALE,BLACK NON HISPANIC,21,30,2014
Elijah,MALE,BLACK NON HISPANIC,132,4,2013
Calvin,MALE,BLACK NON HISPANIC,10,60,2014
Isaac,MALE,BLACK NON HISPANIC,28,44,2014
Leon,MALE,BLACK NON HISPANIC,13,59,2013
Samuel,MALE,BLACK NON HISPANIC,48,28,2013
Dominic,MALE,BLACK NON HISPANIC,14,56,2014
Oumou,FEMALE,BLACK NON HISPANIC,13,38,2014
Jace,MALE,BLACK NON HISPANIC,35,38,2013
Noel,MALE,BLACK NON HISPANIC,13,57,2014
Timothy,MALE,BLACK NON HISPANIC,10,62,2013
Chance,MALE,BLACK NON HISPANIC,23,49,2013
Giselle,FEMALE,BLACK NON HISPANIC,11,46,2013
Janae,FEMALE,BLACK NON HISPANIC,11,46,2013
Ali,MALE,BLACK NON HISPANIC,10,60,2014
Aliyah,FEMALE,BLACK NON HISPANIC,14,43,2013
Faith,FEMALE,BLACK NON HISPANIC,45,13,2013
Nia,FEMALE,BLACK NON HISPANIC,34,23,2013
Mariam,FEMALE,BLACK NON HISPANIC,47,9,2014
Kai,MALE,BLACK NON HISPANIC,30,42,2014
Kristen,FEMALE,BLACK NON HISPANIC,10,41,2014
Thomas,MALE,BLACK NON HISPANIC,11,59,2014
Christian,MALE,BLACK NON HISPANIC,79,13,2013
Jacob,MALE,BLACK NON HISPANIC,73,15,2014
Chelsea,FEMALE,BLACK NON HISPANIC,30,21,2014
Adrian,MALE,BLACK NON HISPANIC,17,55,2013
Jaxon,MALE,BLACK NON HISPANIC,12,58,2014
Ariel,FEMALE,BLACK NON HISPANIC,45,13,2013
Nyla,FEMALE,BLACK NON HISPANIC,35,22,2013
Summer,FEMALE,BLACK NON HISPANIC,10,41,2014
Fatou,FEMALE,BLACK NON HISPANIC,10,41,2014
Lorenzo,MALE,BLACK NON HISPANIC,10,60,2014
Wyatt,MALE,BLACK NON HISPANIC,10,60,2014
Hannah,FEMALE,BLACK NON HISPANIC,17,34,2014
Kennedy,FEMALE,BLACK NON HISPANIC,25,26,2014
Skyler,MALE,BLACK NON HISPANIC,10,62,2013
Zane,MALE,BLACK NON HISPANIC,10,60,2014
Moussa,MALE,BLACK NON HISPANIC,16,54,2014
Aniyah,FEMALE,BLACK NON HISPANIC,17,34,2014
Paige,FEMALE,BLACK NON HISPANIC,27,30,2013
Janelle,FEMALE,BLACK NON HISPANIC,11,46,2013
Dominick,MALE,BLACK NON HISPANIC,10,62,2013
Zachary,MALE,BLACK NON HISPANIC,23,49,2013
Jeremiah,MALE,BLACK NON HISPANIC,114,6,2013
Skyla,FEMALE,BLACK NON HISPANIC,23,34,2013
Kylie,FEMALE,BLACK NON HISPANIC,30,21,2014
Emma,FEMALE,BLACK NON HISPANIC,25,32,2013
Aicha,FEMALE,BLACK NON HISPANIC,13,44,2013
Kyle,MALE,BLACK NON HISPANIC,20,52,2013
Preston,MALE,BLACK NON HISPANIC,22,50,2013
Kimora,FEMALE,BLACK NON HISPANIC,13,38,2014
Milan,FEMALE,BLACK NON HISPANIC,28,29,2013
Jayson,MALE,BLACK NON HISPANIC,11,59,2014
Sean,MALE,BLACK NON HISPANIC,13,57,2014
Mohamed,MALE,BLACK NON HISPANIC,39,36,2013
Aaliyah,FEMALE,BLACK NON HISPANIC,67,4,2014
Camden,MALE,BLACK NON HISPANIC,11,61,2013
Adam,MALE,BLACK NON HISPANIC,18,54,2013
Shane,MALE,BLACK NON HISPANIC,16,56,2013
Jayce,MALE,BLACK NON HISPANIC,13,59,2013
Jaden,MALE,BLACK NON HISPANIC,28,44,2014
Aniya,FEMALE,BLACK NON HISPANIC,11,40,2014
Carter,MALE,BLACK NON HISPANIC,61,17,2013
Sophia,FEMALE,BLACK NON HISPANIC,24,33,2013
Malik,MALE,BLACK NON HISPANIC,23,49,2013
Nylah,FEMALE,BLACK NON HISPANIC,26,31,2013
Kourtney,FEMALE,BLACK NON HISPANIC,12,45,2013
Moussa,MALE,BLACK NON HISPANIC,19,53,2013
Alana,FEMALE,BLACK NON HISPANIC,16,41,2013
Evan,MALE,BLACK NON HISPANIC,21,51,2013
Mariama,FEMALE,BLACK NON HISPANIC,20,37,2013
Hawa,FEMALE,BLACK NON HISPANIC,14,37,2014
Camille,FEMALE,BLACK NON HISPANIC,13,44,2013
Summer,FEMALE,BLACK NON HISPANIC,21,36,2013
Aubree,FEMALE,BLACK NON HISPANIC,12,39,2014
Prince,MALE,BLACK NON HISPANIC,43,32,2013
Jordyn,FEMALE,BLACK NON HISPANIC,17,40,2013
Giovanni,MALE,BLACK NON HISPANIC,24,48,2013
Zayden,MALE,BLACK NON HISPANIC,13,59,2013
Aminata,FEMALE,BLACK NON HISPANIC,30,27,2013
Cayden,MALE,BLACK NON HISPANIC,23,49,2013
Amare,MALE,BLACK NON HISPANIC,15,57,2013
Cayden,MALE,BLACK NON HISPANIC,29,43,2014
Amari,MALE,BLACK NON HISPANIC,33,40,2013
Arianna,FEMALE,BLACK NON HISPANIC,48,11,2013
Alex,MALE,BLACK NON HISPANIC,16,56,2013
Fatoumata,FEMALE,BLACK NON HISPANIC,47,9,2014
Justice,MALE,BLACK NON HISPANIC,22,50,2013
Roman,MALE,BLACK NON HISPANIC,10,60,2014
Josiah,MALE,BLACK NON HISPANIC,89,11,2014
Amirah,FEMALE,BLACK NON HISPANIC,10,41,2014
Marcus,MALE,BLACK NON HISPANIC,18,52,2014
Kylie,FEMALE,BLACK NON HISPANIC,29,28,2013
Janelle,FEMALE,BLACK NON HISPANIC,12,39,2014
Mariah,FEMALE,BLACK NON HISPANIC,28,29,2013
Amina,FEMALE,BLACK NON HISPANIC,18,39,2013
Gabrielle,FEMALE,BLACK NON HISPANIC,37,15,2014
Jaylen,MALE,BLACK NON HISPANIC,25,47,2013
Zara,FEMALE,BLACK NON HISPANIC,14,37,2014
Nathaniel,MALE,BLACK NON HISPANIC,48,27,2014
Noah,MALE,BLACK NON HISPANIC,133,3,2013
Liam,MALE,BLACK NON HISPANIC,113,6,2014
Omar,MALE,BLACK NON HISPANIC,19,53,2013
Leilani,FEMALE,BLACK NON HISPANIC,13,38,2014
Bradley,MALE,BLACK NON HISPANIC,13,59,2013
Mason,MALE,BLACK NON HISPANIC,105,9,2014
Lauryn,FEMALE,BLACK NON HISPANIC,10,41,2014
Alexander,MALE,BLACK NON HISPANIC,34,39,2013
Kaiden,MALE,BLACK NON HISPANIC,60,18,2013
Jordan,FEMALE,BLACK NON HISPANIC,13,38,2014
Kaylin,FEMALE,BLACK NON HISPANIC,16,41,2013
Seth,MALE,BLACK NON HISPANIC,10,60,2014
Richard,MALE,BLACK NON HISPANIC,16,54,2014
Samantha,FEMALE,BLACK NON HISPANIC,14,37,2014
Tori,FEMALE,BLACK NON HISPANIC,18,33,2014
Hawa,FEMALE,BLACK NON HISPANIC,19,38,2013
Zion,MALE,BLACK NON HISPANIC,40,33,2014
Fatoumata,FEMALE,BLACK NON HISPANIC,44,14,2013
Nazir,MALE,BLACK NON HISPANIC,10,62,2013
Grace,FEMALE,BLACK NON HISPANIC,20,31,2014
Abigail,FEMALE,BLACK NON HISPANIC,41,12,2014
Ayden,MALE,BLACK NON HISPANIC,59,21,2014
Jordan,MALE,BLACK NON HISPANIC,40,33,2014
Sanai,FEMALE,BLACK NON HISPANIC,14,43,2013
Destiny,FEMALE,BLACK NON HISPANIC,28,29,2013
Isabella,FEMALE,BLACK NON HISPANIC,47,12,2013
Grace,FEMALE,BLACK NON HISPANIC,32,25,2013
Elizabeth,FEMALE,BLACK NON HISPANIC,25,26,2014
Ezekiel,MALE,BLACK NON HISPANIC,15,55,2014
Scarlett,FEMALE,BLACK NON HISPANIC,11,46,2013
John,MALE,BLACK NON HISPANIC,16,56,2013
Abrielle,FEMALE,BLACK NON HISPANIC,11,46,2013
Taylor,FEMALE,BLACK NON HISPANIC,45,11,2014
Malia,FEMALE,BLACK NON HISPANIC,28,29,2013
Wynter,FEMALE,BLACK NON HISPANIC,12,39,2014
Paris,FEMALE,BLACK NON HISPANIC,29,22,2014
Kaitlyn,FEMALE,BLACK NON HISPANIC,24,27,2014
Sarah,FEMALE,BLACK NON HISPANIC,34,23,2013
Aubrey,FEMALE,BLACK NON HISPANIC,21,30,2014
Kenneth,MALE,BLACK NON HISPANIC,11,61,2013
Andrew,MALE,BLACK NON HISPANIC,23,49,2013
Riley,FEMALE,BLACK NON HISPANIC,26,31,2013
Levi,MALE,BLACK NON HISPANIC,19,53,2013
Owen,MALE,BLACK NON HISPANIC,10,62,2013
Kamari,MALE,BLACK NON HISPANIC,12,60,2013
Logan,MALE,BLACK NON HISPANIC,70,16,2014
Kimora,FEMALE,BLACK NON HISPANIC,13,44,2013
Zaiden,MALE,BLACK NON HISPANIC,14,56,2014
Kaden,MALE,BLACK NON HISPANIC,28,44,2013
Elias,MALE,BLACK NON HISPANIC,15,55,2014
Alexandra,FEMALE,BLACK NON HISPANIC,11,46,2013
Chase,MALE,BLACK NON HISPANIC,70,16,2014
Zachariah,MALE,BLACK NON HISPANIC,10,62,2013
Patrick,MALE,BLACK NON HISPANIC,10,62,2013
Aissatou,FEMALE,BLACK NON HISPANIC,13,38,2014
Arielle,FEMALE,BLACK NON HISPANIC,15,36,2014
Timothy,MALE,BLACK NON HISPANIC,11,59,2014
Aniyah,FEMALE,BLACK NON HISPANIC,28,29,2013
Shiloh,FEMALE,BLACK NON HISPANIC,10,41,2014
Oumar,MALE,BLACK NON HISPANIC,14,56,2014
