Name,Gender,Race/Ethnicity,Count,Rank,Year
GRANT,MALE,WHITE NON HISP,15,89,2012
GRAYSON,MALE,WHITE NON HISP,24,80,2012
GREGORY,MALE,WHITE NON HISP,13,91,2012
GRIFFIN,MALE,WHITE NON HISP,19,85,2012
HAMZA,MALE,WHITE NON HISP,14,90,2012
HARRISON,MALE,WHITE NON HISP,30,74,2012
HARRY,MALE,WHITE NON HISP,13,91,2012
HARVEY,MALE,WHITE NON HISP,10,94,2012
HAYDEN,MALE,WHITE NON HISP,10,94,2012
HENRY,MALE,WHITE NON HISP,162,16,2012
HERSH,MALE,WHITE NON HISP,14,90,2012
HERSHEL,MALE,WHITE NON HISP,21,83,2012
HERSHY,MALE,WHITE NON HISP,25,79,2012
HUDSON,MALE,WHITE NON HISP,60,49,2012
HUGO,MALE,WHITE NON HISP,15,89,2012
HUNTER,MALE,WHITE NON HISP,31,73,2012
IAN,MALE,WHITE NON HISP,31,73,2012
IBRAHIM,MALE,WHITE NON HISP,18,86,2012
ILAN,MALE,WHITE NON HISP,17,87,2012
ISAAC,MALE,WHITE NON HISP,116,25,2012
ISAIAH,MALE,WHITE NON HISP,10,94,2012
ISRAEL,MALE,WHITE NON HISP,30,74,2012
ISSAC,MALE,WHITE NON HISP,10,94,2012
IVAN,MALE,WHITE NON HISP,16,88,2012
JACE,MALE,WHITE NON HISP,10,94,2012
JACK,MALE,WHITE NON HISP,180,11,2012
JACKSON,MALE,WHITE NON HISP,85,35,2012
JACOB,MALE,WHITE NON HISP,242,4,2012
JAD,MALE,WHITE NON HISP,10,94,2012
JAKE,MALE,WHITE NON HISP,58,51,2012
JAMES,MALE,WHITE NON HISP,187,10,2012
JASON,MALE,WHITE NON HISP,36,68,2012
JASPER,MALE,WHITE NON HISP,27,77,2012
JAXON,MALE,WHITE NON HISP,12,92,2012
JAYDEN,MALE,WHITE NON HISP,30,74,2012
JEREMY,MALE,WHITE NON HISP,18,86,2012
JESSE,MALE,WHITE NON HISP,19,85,2012
JOEL,MALE,WHITE NON HISP,28,76,2012
JOHN,MALE,WHITE NON HISP,164,15,2012
JONAH,MALE,WHITE NON HISP,60,49,2012
JONATHAN,MALE,WHITE NON HISP,73,43,2012
JORDAN,MALE,WHITE NON HISP,25,79,2012
JOSEPH,MALE,WHITE NON HISP,300,1,2012
JOSHUA,MALE,WHITE NON HISP,79,38,2012
JUDAH,MALE,WHITE NON HISP,21,83,2012
JUDE,MALE,WHITE NON HISP,22,82,2012
JULIAN,MALE,WHITE NON HISP,70,45,2012
JULIEN,MALE,WHITE NON HISP,10,94,2012
JUSTIN,MALE,WHITE NON HISP,48,58,2012
KAI,MALE,WHITE NON HISP,18,86,2012
KEVIN,MALE,WHITE NON HISP,38,67,2012
KIERAN,MALE,WHITE NON HISP,15,89,2012
KYLE,MALE,WHITE NON HISP,15,89,2012
LANDON,MALE,WHITE NON HISP,17,87,2012
LAZER,MALE,WHITE NON HISP,14,90,2012
LEO,MALE,WHITE NON HISP,103,28,2012
LEON,MALE,WHITE NON HISP,30,74,2012
LEONARDO,MALE,WHITE NON HISP,33,71,2012
LEVI,MALE,WHITE NON HISP,58,51,2012
LIAM,MALE,WHITE NON HISP,132,20,2012
LIPA,MALE,WHITE NON HISP,26,78,2012
LOGAN,MALE,WHITE NON HISP,68,47,2012
LORENZO,MALE,WHITE NON HISP,21,83,2012
LOUIS,MALE,WHITE NON HISP,24,80,2012
LUCA,MALE,WHITE NON HISP,71,44,2012
LUCAS,MALE,WHITE NON HISP,124,23,2012
LUKA,MALE,WHITE NON HISP,23,81,2012
LUKAS,MALE,WHITE NON HISP,25,79,2012
LUKE,MALE,WHITE NON HISP,101,29,2012
MAKSIM,MALE,WHITE NON HISP,10,94,2012
MALIK,MALE,WHITE NON HISP,12,92,2012
MARC,MALE,WHITE NON HISP,13,91,2012
MARCO,MALE,WHITE NON HISP,30,74,2012
MARCUS,MALE,WHITE NON HISP,11,93,2012
MARK,MALE,WHITE NON HISP,47,59,2012
MARTIN,MALE,WHITE NON HISP,33,71,2012
MASON,MALE,WHITE NON HISP,100,30,2012
MATEO,MALE,WHITE NON HISP,17,87,2012
MATTEO,MALE,WHITE NON HISP,28,76,2012
MATTHEW,MALE,WHITE NON HISP,168,13,2012
MAX,MALE,WHITE NON HISP,106,27,2012
MAXIM,MALE,WHITE NON HISP,24,80,2012
MAXIMILIAN,MALE,WHITE NON HISP,30,74,2012
MAXIMUS,MALE,WHITE NON HISP,14,90,2012
MAXWELL,MALE,WHITE NON HISP,54,53,2012
MAYER,MALE,WHITE NON HISP,23,81,2012
MEIR,MALE,WHITE NON HISP,50,56,2012
MENACHEM,MALE,WHITE NON HISP,76,40,2012
MENDEL,MALE,WHITE NON HISP,50,56,2012
MENDY,MALE,WHITE NON HISP,24,80,2012
MEYER,MALE,WHITE NON HISP,10,94,2012
MICAH,MALE,WHITE NON HISP,23,81,2012
MICHAEL,MALE,WHITE NON HISP,245,3,2012
MILES,MALE,WHITE NON HISP,53,54,2012
MILO,MALE,WHITE NON HISP,20,84,2012
MOHAMED,MALE,WHITE NON HISP,35,69,2012
MOHAMMAD,MALE,WHITE NON HISP,11,93,2012
MOHAMMED,MALE,WHITE NON HISP,19,85,2012
MOISHE,MALE,WHITE NON HISP,22,82,2012
MORDECHAI,MALE,WHITE NON HISP,91,34,2012
MOSES,MALE,WHITE NON HISP,18,86,2012
MOSHE,MALE,WHITE NON HISP,238,5,2012
MUHAMMAD,MALE,WHITE NON HISP,13,91,2012
MYLES,MALE,WHITE NON HISP,13,91,2012
NACHMAN,MALE,WHITE NON HISP,17,87,2012
NAFTALI,MALE,WHITE NON HISP,24,80,2012
NATHAN,MALE,WHITE NON HISP,76,40,2012
NATHANIEL,MALE,WHITE NON HISP,59,50,2012
NICHOLAS,MALE,WHITE NON HISP,168,13,2012
NICO,MALE,WHITE NON HISP,12,92,2012
NICOLAS,MALE,WHITE NON HISP,29,75,2012
NIKITA,MALE,WHITE NON HISP,11,93,2012
NIKOLAS,MALE,WHITE NON HISP,10,94,2012
NOAH,MALE,WHITE NON HISP,131,21,2012
NOAM,MALE,WHITE NON HISP,14,90,2012
NOLAN,MALE,WHITE NON HISP,18,86,2012
NOSSON,MALE,WHITE NON HISP,13,91,2012
OLIVER,MALE,WHITE NON HISP,112,26,2012
OMAR,MALE,WHITE NON HISP,46,60,2012
OSCAR,MALE,WHITE NON HISP,27,77,2012
OWEN,MALE,WHITE NON HISP,69,46,2012
PARKER,MALE,WHITE NON HISP,22,82,2012
PATRICK,MALE,WHITE NON HISP,32,72,2012
PAUL,MALE,WHITE NON HISP,28,76,2012
PETER,MALE,WHITE NON HISP,46,60,2012
PHILIP,MALE,WHITE NON HISP,23,81,2012
PINCHAS,MALE,WHITE NON HISP,13,91,2012
PINCHUS,MALE,WHITE NON HISP,13,91,2012
PRESTON,MALE,WHITE NON HISP,13,91,2012
QUINN,MALE,WHITE NON HISP,12,92,2012
RAFAEL,MALE,WHITE NON HISP,36,68,2012
RAPHAEL,MALE,WHITE NON HISP,18,86,2012
RAYAN,MALE,WHITE NON HISP,16,88,2012
RAYMOND,MALE,WHITE NON HISP,20,84,2012
REED,MALE,WHITE NON HISP,11,93,2012
REID,MALE,WHITE NON HISP,14,90,2012
REUVEN,MALE,WHITE NON HISP,14,90,2012
RICHARD,MALE,WHITE NON HISP,29,75,2012
ROBERT,MALE,WHITE NON HISP,78,39,2012
ROCCO,MALE,WHITE NON HISP,18,86,2012
ROMAN,MALE,WHITE NON HISP,16,88,2012
RONAN,MALE,WHITE NON HISP,12,92,2012
RORY,MALE,WHITE NON HISP,15,89,2012
ROWAN,MALE,WHITE NON HISP,12,92,2012
RYAN,MALE,WHITE NON HISP,165,14,2012
SALVATORE,MALE,WHITE NON HISP,25,79,2012
SAM,MALE,WHITE NON HISP,29,75,2012
SAMI,MALE,WHITE NON HISP,10,94,2012
SAMIR,MALE,WHITE NON HISP,10,94,2012
SAMUEL,MALE,WHITE NON HISP,198,9,2012
SEAN,MALE,WHITE NON HISP,41,64,2012
SEBASTIAN,MALE,WHITE NON HISP,74,42,2012
SHALOM,MALE,WHITE NON HISP,13,91,2012
SHANE,MALE,WHITE NON HISP,24,80,2012
SHAYA,MALE,WHITE NON HISP,26,78,2012
SHEA,MALE,WHITE NON HISP,11,93,2012
SHIA,MALE,WHITE NON HISP,25,79,2012
SHIMON,MALE,WHITE NON HISP,93,33,2012
SHLOIME,MALE,WHITE NON HISP,12,92,2012
SHLOIMY,MALE,WHITE NON HISP,16,88,2012
SHLOMA,MALE,WHITE NON HISP,11,93,2012
SHLOME,MALE,WHITE NON HISP,19,85,2012
SHLOMO,MALE,WHITE NON HISP,53,54,2012
SHMIEL,MALE,WHITE NON HISP,23,81,2012
SHMUEL,MALE,WHITE NON HISP,49,57,2012
SHNEUR,MALE,WHITE NON HISP,10,94,2012
SHOLOM,MALE,WHITE NON HISP,12,92,2012
SHULEM,MALE,WHITE NON HISP,36,68,2012
SILAS,MALE,WHITE NON HISP,12,92,2012
SIMCHA,MALE,WHITE NON HISP,35,69,2012
SIMON,MALE,WHITE NON HISP,55,52,2012
SOLOMON,MALE,WHITE NON HISP,36,68,2012
SPENCER,MALE,WHITE NON HISP,18,86,2012
STEPHEN,MALE,WHITE NON HISP,14,90,2012
STEVEN,MALE,WHITE NON HISP,31,73,2012
THEO,MALE,WHITE NON HISP,12,92,2012
THEODORE,MALE,WHITE NON HISP,85,35,2012
THOMAS,MALE,WHITE NON HISP,126,22,2012
TIMOTHY,MALE,WHITE NON HISP,24,80,2012
TOMAS,MALE,WHITE NON HISP,10,94,2012
TRISTAN,MALE,WHITE NON HISP,29,75,2012
TYLER,MALE,WHITE NON HISP,51,55,2012
TZVI,MALE,WHITE NON HISP,39,66,2012
USHER,MALE,WHITE NON HISP,27,77,2012
VICTOR,MALE,WHITE NON HISP,31,73,2012
VINCENT,MALE,WHITE NON HISP,41,64,2012
WESLEY,MALE,WHITE NON HISP,12,92,2012
WILLIAM,MALE,WHITE NON HISP,162,16,2012
WYATT,MALE,WHITE NON HISP,22,82,2012
XAVIER,MALE,WHITE NON HISP,15,89,2012
YAAKOV,MALE,WHITE NON HISP,49,57,2012
YAKOV,MALE,WHITE NON HISP,61,48,2012
YECHEZKEL,MALE,WHITE NON HISP,13,91,2012
YECHIEL,MALE,WHITE NON HISP,28,76,2012
YEHOSHUA,MALE,WHITE NON HISP,22,82,2012
YEHUDA,MALE,WHITE NON HISP,82,37,2012
YISRAEL,MALE,WHITE NON HISP,11,93,2012
YISROEL,MALE,WHITE NON HISP,83,36,2012
YITZCHAK,MALE,WHITE NON HISP,14,90,2012
YITZCHOK,MALE,WHITE NON HISP,68,47,2012
YOEL,MALE,WHITE NON HISP,23,81,2012
YONA,MALE,WHITE NON HISP,10,94,2012
YOSEF,MALE,WHITE NON HISP,116,25,2012
YOSSI,MALE,WHITE NON HISP,11,93,2012
YOUSEF,MALE,WHITE NON HISP,13,91,2012
YOUSSEF,MALE,WHITE NON HISP,11,93,2012
YUSUF,MALE,WHITE NON HISP,14,90,2012
ZACHARY,MALE,WHITE NON HISP,103,28,2012
ZAIN,MALE,WHITE NON HISP,10,94,2012
ZALMEN,MALE,WHITE NON HISP,12,92,2012
ZEV,MALE,WHITE NON HISP,48,58,2012
KATHRYN,FEMALE,WHITE NON HISP,17,76,2012
LEILA,FEMALE,WHITE NON HISP,30,63,2012
LUCA,MALE,WHITE NON HISP,71,44,2012
AVIVA,FEMALE,WHITE NON HISP,12,81,2012
ESTER,FEMALE,WHITE NON HISP,11,82,2012
SKYLAR,FEMALE,WHITE NON HISP,28,65,2012
NOAM,MALE,WHITE NON HISP,14,90,2012
SHOLOM,MALE,WHITE NON HISP,12,92,2012
YOUSEF,MALE,WHITE NON HISP,13,91,2012
ROCHEL,FEMALE,WHITE NON HISP,20,73,2012
LOUISA,FEMALE,WHITE NON HISP,16,77,2012
ELLIS,MALE,WHITE NON HISP,11,93,2012
ATHENA,FEMALE,WHITE NON HISP,12,81,2012
FINN,MALE,WHITE NON HISP,26,78,2012
LIV,FEMALE,WHITE NON HISP,10,83,2012
KEVIN,MALE,WHITE NON HISP,38,67,2012
CHAYA,FEMALE,WHITE NON HISP,174,7,2012
ARIEL,FEMALE,WHITE NON HISP,11,82,2012
HAYDEN,MALE,WHITE NON HISP,10,94,2012
LUKAS,MALE,WHITE NON HISP,25,79,2012
MAXIMILIAN,MALE,WHITE NON HISP,30,74,2012
SHAINDY,FEMALE,WHITE NON HISP,71,33,2012
ILAN,MALE,WHITE NON HISP,17,87,2012
ALICE,FEMALE,WHITE NON HISP,54,42,2012
BRUCHY,FEMALE,WHITE NON HISP,21,72,2012
PIPER,FEMALE,WHITE NON HISP,18,75,2012
JUSTIN,MALE,WHITE NON HISP,48,58,2012
ELISHEVA,FEMALE,WHITE NON HISP,17,76,2012
AYLA,FEMALE,WHITE NON HISP,18,75,2012
SIMONE,FEMALE,WHITE NON HISP,20,73,2012
DANIEL,MALE,WHITE NON HISP,232,6,2012
YONA,MALE,WHITE NON HISP,10,94,2012
PERL,FEMALE,WHITE NON HISP,12,81,2012
JUDAH,MALE,WHITE NON HISP,21,83,2012
RAIZY,FEMALE,WHITE NON HISP,52,43,2012
AVRAHAM,MALE,WHITE NON HISP,45,61,2012
MALKA,FEMALE,WHITE NON HISP,57,39,2012
SALMA,FEMALE,WHITE NON HISP,15,78,2012
REED,MALE,WHITE NON HISP,11,93,2012
VIVIENNE,FEMALE,WHITE NON HISP,37,56,2012
COLETTE,FEMALE,WHITE NON HISP,17,76,2012
DANIELLA,FEMALE,WHITE NON HISP,34,59,2012
ETTY,FEMALE,WHITE NON HISP,19,74,2012
GRANT,MALE,WHITE NON HISP,15,89,2012
MEIR,MALE,WHITE NON HISP,50,56,2012
CHANA,FEMALE,WHITE NON HISP,155,9,2012
MALKY,FEMALE,WHITE NON HISP,65,37,2012
YECHEZKEL,MALE,WHITE NON HISP,13,91,2012
YIDES,FEMALE,WHITE NON HISP,29,64,2012
DYLAN,FEMALE,WHITE NON HISP,23,70,2012
SIENA,FEMALE,WHITE NON HISP,17,76,2012
CHANY,FEMALE,WHITE NON HISP,44,49,2012
ZAIN,MALE,WHITE NON HISP,10,94,2012
ISSAC,MALE,WHITE NON HISP,10,94,2012
GIOVANNI,MALE,WHITE NON HISP,21,83,2012
AVROHOM,MALE,WHITE NON HISP,29,75,2012
ALBERT,MALE,WHITE NON HISP,21,83,2012
ELAN,MALE,WHITE NON HISP,12,92,2012
MAE,FEMALE,WHITE NON HISP,10,83,2012
SOLOMON,MALE,WHITE NON HISP,36,68,2012
VALENTINA,FEMALE,WHITE NON HISP,36,57,2012
HELENA,FEMALE,WHITE NON HISP,15,78,2012
SONIA,FEMALE,WHITE NON HISP,10,83,2012
CLARA,FEMALE,WHITE NON HISP,42,51,2012
SAMI,MALE,WHITE NON HISP,10,94,2012
MICHAELA,FEMALE,WHITE NON HISP,13,80,2012
BRIAN,MALE,WHITE NON HISP,20,84,2012
MILA,FEMALE,WHITE NON HISP,40,53,2012
CHRISTINA,FEMALE,WHITE NON HISP,15,78,2012
ROCCO,MALE,WHITE NON HISP,18,86,2012
SADIE,FEMALE,WHITE NON HISP,36,57,2012
JADE,FEMALE,WHITE NON HISP,11,82,2012
RORY,MALE,WHITE NON HISP,15,89,2012
NICOLE,FEMALE,WHITE NON HISP,48,45,2012
SHLOMO,MALE,WHITE NON HISP,53,54,2012
HINDY,FEMALE,WHITE NON HISP,40,53,2012
NORA,FEMALE,WHITE NON HISP,32,61,2012
CORA,FEMALE,WHITE NON HISP,17,76,2012
ELISE,FEMALE,WHITE NON HISP,14,79,2012
ALINA,FEMALE,WHITE NON HISP,16,77,2012
DEVIN,MALE,WHITE NON HISP,10,94,2012
SAM,MALE,WHITE NON HISP,29,75,2012
ELIYAHU,MALE,WHITE NON HISP,29,75,2012
MARTIN,MALE,WHITE NON HISP,33,71,2012
ISLA,FEMALE,WHITE NON HISP,22,71,2012
ANNE,FEMALE,WHITE NON HISP,12,81,2012
ADINA,FEMALE,WHITE NON HISP,20,73,2012
TOBY,FEMALE,WHITE NON HISP,52,43,2012
ELIZA,FEMALE,WHITE NON HISP,18,75,2012
DAHLIA,FEMALE,WHITE NON HISP,15,78,2012
REAGAN,FEMALE,WHITE NON HISP,22,71,2012
YOCHEVED,FEMALE,WHITE NON HISP,32,61,2012
SHIFRA,FEMALE,WHITE NON HISP,19,74,2012
JESSICA,FEMALE,WHITE NON HISP,17,76,2012
SHEA,MALE,WHITE NON HISP,11,93,2012
LEORA,FEMALE,WHITE NON HISP,13,80,2012
LEONARDO,MALE,WHITE NON HISP,33,71,2012
RAYAN,MALE,WHITE NON HISP,16,88,2012
SHALOM,MALE,WHITE NON HISP,13,91,2012
SHMIEL,MALE,WHITE NON HISP,23,81,2012
BRACHA,FEMALE,WHITE NON HISP,33,60,2012
ELLIANA,FEMALE,WHITE NON HISP,11,82,2012
DOV,MALE,WHITE NON HISP,32,72,2012
MARK,MALE,WHITE NON HISP,47,59,2012
ADELAIDE,FEMALE,WHITE NON HISP,19,74,2012
ROBERT,MALE,WHITE NON HISP,78,39,2012
JAXON,MALE,WHITE NON HISP,12,92,2012
FRADY,FEMALE,WHITE NON HISP,11,82,2012
DEVORAH,FEMALE,WHITE NON HISP,37,56,2012
RYAN,FEMALE,WHITE NON HISP,13,80,2012
SABRINA,FEMALE,WHITE NON HISP,29,64,2012
DINA,FEMALE,WHITE NON HISP,44,49,2012
GIULIA,FEMALE,WHITE NON HISP,12,81,2012
LINA,FEMALE,WHITE NON HISP,12,81,2012
MOLLY,FEMALE,WHITE NON HISP,45,48,2012
LOLA,FEMALE,WHITE NON HISP,15,78,2012
RILEY,FEMALE,WHITE NON HISP,40,53,2012
EMERSON,FEMALE,WHITE NON HISP,11,82,2012
MELANIE,FEMALE,WHITE NON HISP,10,83,2012
HAMZA,MALE,WHITE NON HISP,14,90,2012
JULIANA,FEMALE,WHITE NON HISP,32,61,2012
HANNA,FEMALE,WHITE NON HISP,23,70,2012
PETER,MALE,WHITE NON HISP,46,60,2012
ARIELLE,FEMALE,WHITE NON HISP,16,77,2012
EVAN,MALE,WHITE NON HISP,68,47,2012
GABRIEL,MALE,WHITE NON HISP,106,27,2012
AMALIA,FEMALE,WHITE NON HISP,11,82,2012
CHLOE,FEMALE,WHITE NON HISP,96,24,2012
NATALIA,FEMALE,WHITE NON HISP,17,76,2012
MENACHEM,MALE,WHITE NON HISP,76,40,2012
LAUREN,FEMALE,WHITE NON HISP,25,68,2012
TAMAR,FEMALE,WHITE NON HISP,12,81,2012
DEAN,MALE,WHITE NON HISP,25,79,2012
MOHAMMED,MALE,WHITE NON HISP,19,85,2012
LUCIA,FEMALE,WHITE NON HISP,32,61,2012
GRETA,FEMALE,WHITE NON HISP,13,80,2012
NOLAN,MALE,WHITE NON HISP,18,86,2012
KAYA,FEMALE,WHITE NON HISP,10,83,2012
SHAYA,MALE,WHITE NON HISP,26,78,2012
JOSEPHINE,FEMALE,WHITE NON HISP,34,59,2012
BLIMY,FEMALE,WHITE NON HISP,21,72,2012
ANTONIA,FEMALE,WHITE NON HISP,12,81,2012
ALAN,MALE,WHITE NON HISP,27,77,2012
FELIX,MALE,WHITE NON HISP,21,83,2012
MICAH,MALE,WHITE NON HISP,23,81,2012
NOA,FEMALE,WHITE NON HISP,28,65,2012
NIKITA,MALE,WHITE NON HISP,11,93,2012
FRANCES,FEMALE,WHITE NON HISP,13,80,2012
RIVKA,FEMALE,WHITE NON HISP,96,24,2012
GAVRIEL,MALE,WHITE NON HISP,20,84,2012
LILAH,FEMALE,WHITE NON HISP,13,80,2012
AUSTIN,MALE,WHITE NON HISP,19,85,2012
BORUCH,MALE,WHITE NON HISP,11,93,2012
FRANCESCO,MALE,WHITE NON HISP,12,92,2012
RAYMOND,MALE,WHITE NON HISP,20,84,2012
KIERAN,MALE,WHITE NON HISP,15,89,2012
CATHERINE,FEMALE,WHITE NON HISP,33,60,2012
CHARLIE,MALE,WHITE NON HISP,29,75,2012
AUBREY,FEMALE,WHITE NON HISP,10,83,2012
ROIZY,FEMALE,WHITE NON HISP,11,82,2012
MAYER,MALE,WHITE NON HISP,23,81,2012
LYLA,FEMALE,WHITE NON HISP,11,82,2012
BELLA,FEMALE,WHITE NON HISP,22,71,2012
MIKAYLA,FEMALE,WHITE NON HISP,12,81,2012
FILIP,MALE,WHITE NON HISP,15,89,2012
JOYCE,FEMALE,WHITE NON HISP,10,83,2012
JASPER,MALE,WHITE NON HISP,27,77,2012
ALEXANDER,MALE,WHITE NON HISP,227,7,2012
CHANIE,FEMALE,WHITE NON HISP,10,83,2012
KEIRA,FEMALE,WHITE NON HISP,24,69,2012
NICHOLAS,MALE,WHITE NON HISP,168,13,2012
MAEVE,FEMALE,WHITE NON HISP,21,72,2012
ALESSANDRA,FEMALE,WHITE NON HISP,15,78,2012
SIMA,FEMALE,WHITE NON HISP,15,78,2012
ARON,MALE,WHITE NON HISP,70,45,2012
ESTY,FEMALE,WHITE NON HISP,12,81,2012
TZIVIA,FEMALE,WHITE NON HISP,11,82,2012
AUDREY,FEMALE,WHITE NON HISP,38,55,2012
OWEN,MALE,WHITE NON HISP,69,46,2012
BECKETT,MALE,WHITE NON HISP,11,93,2012
EMMA,FEMALE,WHITE NON HISP,228,1,2012
AKIVA,MALE,WHITE NON HISP,20,84,2012
RAFAEL,MALE,WHITE NON HISP,36,68,2012
JACQUELINE,FEMALE,WHITE NON HISP,26,67,2012
SURY,FEMALE,WHITE NON HISP,31,62,2012
ADRIANNA,FEMALE,WHITE NON HISP,23,70,2012
COLE,MALE,WHITE NON HISP,20,84,2012
JUNE,FEMALE,WHITE NON HISP,12,81,2012
ALMA,FEMALE,WHITE NON HISP,10,83,2012
CECILIA,FEMALE,WHITE NON HISP,28,65,2012
JOEL,MALE,WHITE NON HISP,28,76,2012
ISABEL,FEMALE,WHITE NON HISP,24,69,2012
ALEXIS,FEMALE,WHITE NON HISP,23,70,2012
ZACHARY,MALE,WHITE NON HISP,103,28,2012
KYLE,MALE,WHITE NON HISP,15,89,2012
MARYAM,FEMALE,WHITE NON HISP,10,83,2012
NATHAN,MALE,WHITE NON HISP,76,40,2012
MAKSIM,MALE,WHITE NON HISP,10,94,2012
JAD,MALE,WHITE NON HISP,10,94,2012
JORDAN,MALE,WHITE NON HISP,25,79,2012
SHMUEL,MALE,WHITE NON HISP,49,57,2012
JOHN,MALE,WHITE NON HISP,164,15,2012
HENNY,FEMALE,WHITE NON HISP,14,79,2012
YEHUDIS,FEMALE,WHITE NON HISP,17,76,2012
NICOLETTE,FEMALE,WHITE NON HISP,14,79,2012
SPENCER,MALE,WHITE NON HISP,18,86,2012
MAX,MALE,WHITE NON HISP,106,27,2012
JACOB,MALE,WHITE NON HISP,242,4,2012
ALANA,FEMALE,WHITE NON HISP,12,81,2012
RACHEL,FEMALE,WHITE NON HISP,186,6,2012
CALVIN,MALE,WHITE NON HISP,11,93,2012
SAMUEL,MALE,WHITE NON HISP,198,9,2012
BRAYDEN,MALE,WHITE NON HISP,22,82,2012
BROOKE,FEMALE,WHITE NON HISP,26,67,2012
OLIVER,MALE,WHITE NON HISP,112,26,2012
CHASE,MALE,WHITE NON HISP,33,71,2012
MOSES,MALE,WHITE NON HISP,18,86,2012
ELIMELECH,MALE,WHITE NON HISP,18,86,2012
INES,FEMALE,WHITE NON HISP,10,83,2012
ANGELO,MALE,WHITE NON HISP,19,85,2012
BRODY,MALE,WHITE NON HISP,15,89,2012
JASON,MALE,WHITE NON HISP,36,68,2012
MICHELLE,FEMALE,WHITE NON HISP,38,55,2012
HERSHY,MALE,WHITE NON HISP,25,79,2012
LENA,FEMALE,WHITE NON HISP,15,78,2012
JULIEN,MALE,WHITE NON HISP,10,94,2012
JANE,FEMALE,WHITE NON HISP,20,73,2012
EVANGELINE,FEMALE,WHITE NON HISP,15,78,2012
PAIGE,FEMALE,WHITE NON HISP,16,77,2012
OLIVE,FEMALE,WHITE NON HISP,18,75,2012
ADA,FEMALE,WHITE NON HISP,14,79,2012
CAROLINE,FEMALE,WHITE NON HISP,48,45,2012
IAN,MALE,WHITE NON HISP,31,73,2012
SOPHIE,FEMALE,WHITE NON HISP,90,27,2012
NICOLAS,MALE,WHITE NON HISP,29,75,2012
JEREMY,MALE,WHITE NON HISP,18,86,2012
KAITLYN,FEMALE,WHITE NON HISP,16,77,2012
NINA,FEMALE,WHITE NON HISP,42,51,2012
MATTHEW,MALE,WHITE NON HISP,168,13,2012
CHRIS,MALE,WHITE NON HISP,14,90,2012
MARIA,FEMALE,WHITE NON HISP,44,49,2012
TYLER,MALE,WHITE NON HISP,51,55,2012
CLAIRE,FEMALE,WHITE NON HISP,45,48,2012
HARVEY,MALE,WHITE NON HISP,10,94,2012
MASON,MALE,WHITE NON HISP,100,30,2012
LAURA,FEMALE,WHITE NON HISP,14,79,2012
IVAN,MALE,WHITE NON HISP,16,88,2012
MAYA,FEMALE,WHITE NON HISP,120,17,2012
SIENNA,FEMALE,WHITE NON HISP,39,54,2012
EDWARD,MALE,WHITE NON HISP,35,69,2012
RICHARD,MALE,WHITE NON HISP,29,75,2012
DALIA,FEMALE,WHITE NON HISP,11,82,2012
AMIR,MALE,WHITE NON HISP,25,79,2012
IDY,FEMALE,WHITE NON HISP,15,78,2012
PINCHUS,MALE,WHITE NON HISP,13,91,2012
MATILDA,FEMALE,WHITE NON HISP,15,78,2012
REESE,FEMALE,WHITE NON HISP,25,68,2012
GRACE,FEMALE,WHITE NON HISP,79,30,2012
ABRAHAM,MALE,WHITE NON HISP,132,20,2012
ASHLEY,FEMALE,WHITE NON HISP,29,64,2012
BATSHEVA,FEMALE,WHITE NON HISP,57,39,2012
EVA,FEMALE,WHITE NON HISP,64,38,2012
SAMANTHA,FEMALE,WHITE NON HISP,74,32,2012
YOUSSEF,MALE,WHITE NON HISP,11,93,2012
FRAIDY,FEMALE,WHITE NON HISP,18,75,2012
JACE,MALE,WHITE NON HISP,10,94,2012
JANA,FEMALE,WHITE NON HISP,16,77,2012
RIVKY,FEMALE,WHITE NON HISP,50,44,2012
ALYSSA,FEMALE,WHITE NON HISP,22,71,2012
CHELSEA,FEMALE,WHITE NON HISP,14,79,2012
ELIZABETH,FEMALE,WHITE NON HISP,116,18,2012
CHAVA,FEMALE,WHITE NON HISP,38,55,2012
GRAYSON,MALE,WHITE NON HISP,24,80,2012
JAMES,MALE,WHITE NON HISP,187,10,2012
SASHA,FEMALE,WHITE NON HISP,13,80,2012
LEA,FEMALE,WHITE NON HISP,23,70,2012
MADELINE,FEMALE,WHITE NON HISP,55,41,2012
ERIC,MALE,WHITE NON HISP,35,69,2012
JOSEPH,MALE,WHITE NON HISP,300,1,2012
ARIANNA,FEMALE,WHITE NON HISP,29,64,2012
MATEO,MALE,WHITE NON HISP,17,87,2012
GITTEL,FEMALE,WHITE NON HISP,21,72,2012
DOMINICK,MALE,WHITE NON HISP,20,84,2012
HELEN,FEMALE,WHITE NON HISP,14,79,2012
SHLOME,MALE,WHITE NON HISP,19,85,2012
ALEX,MALE,WHITE NON HISP,23,81,2012
PAUL,MALE,WHITE NON HISP,28,76,2012
GRAHAM,MALE,WHITE NON HISP,21,83,2012
CALEB,MALE,WHITE NON HISP,35,69,2012
ANNABEL,FEMALE,WHITE NON HISP,11,82,2012
SYDNEY,FEMALE,WHITE NON HISP,38,55,2012
CONNOR,MALE,WHITE NON HISP,44,62,2012
VANESSA,FEMALE,WHITE NON HISP,21,72,2012
EMMETT,MALE,WHITE NON HISP,13,91,2012
ADELE,FEMALE,WHITE NON HISP,15,78,2012
ALEXANDRA,FEMALE,WHITE NON HISP,110,20,2012
